,ID,promptID,prompt,english_prompt,german_word_count,english_word_count,topic,type,certainty,activations_en_named
347,97,348,Gebe mir Infos zum Sportpsychologie Studium,Provide me with information about studying sports psychology.,6,8,study_program,request,certain,"{'sport news and sports car': 11.688, 'studying and its contexts': 8.562, 'Give me a': 5.688, 'providing information': 6.344, 'tell me about': 5, 'information about or on': 4.688, 'psychological concepts and states': 4.594, 'how does': 4, 'academic fields and degrees': 4}"
348,97,349,Was für Berufe kann man mit einem sportpsychologiestudium ausüben,What professions can one pursue with a degree in sports psychology?,9,11,job,question,certain,"{'sport news and sports car': 11.312, 'academic fields and degrees': 9.875, 'degree of': 7.031, 'pursuit of goals and achievement': 6.031, 'what [noun] does/did/is': 5.938, 'academic degrees and qualifications': 5.781, 'sports articles about regulations': 4.75, 'psychological concepts and states': 4.562, 'professionalism': 4.25, 'assistant turn start': 4.188}"
349,98,350,Was geht,What's up?,2,2,other,question,certain,"{""questions beginning with what's"": 13.312, ""what's up"": 4.094, ""what's up?"": 4.656, 'how are you': 2.562, 'addressing groups': 2.391, 'up to': 2.297, '""what is"" questions': 2.203, 'what is considered': 2.031, 'greeting and introduction': 1.914}"
350,98,351,Ich will was mit modedesign machen,I want to do something with fashion design.,6,8,interests,statement,certain,"{'want to know': 10.625, 'perform an action': 9.625, 'want to do': 7.438, 'something and adjective': 5.906, 'design and related concepts': 5.531, 'introducing a point': 5.375, 'want to express intention': 4.344, 'i want to verb': 3.375, 'asking for advice': 3.688}"
351,98,352,Ich will was mit modedesin machen,I want to do something with fashion design.,6,8,interests,statement,certain,"{'want to know': 10.625, 'perform an action': 9.625, 'want to do': 7.438, 'something and adjective': 5.906, 'design and related concepts': 5.531, 'introducing a point': 5.375, 'want to express intention': 4.344, 'i want to verb': 3.375, 'asking for advice': 3.688}"
352,98,353,Also ich würde dann gerne meine Kleidung verkaufen,I would like to sell my clothes.,8,7,interests,answer,certain,"{'selling items': 11.938, 'would like to': 9, 'clothing and accessories': 9.625, 'introducing a point': 8, 'want to do': 7.344, 'luxury assets and property': 6.875, 'would followed by desire or request': 6.281, 'want to know': 5.312, 'selling items, upcycling old furniture': 5.219}"
353,98,354,In welchen Schulfächern muss ich dann gut sein,In which school subjects do I need to excel?,8,9,grades,follow-up_question,certain,"{'school and its environment': 11.125, 'assistant turn start': 5.719, 'subject matter or headlines': 5.719, 'what [noun] does/did/is': 3.938, 'in what areas or situations': 5.375, 'Handwerkskammer, PC, arÃŃa, ÑĳÐ¼': 4.344, 'Do you': 4.188, 'what do you': 4.156, 'which question starter': 4.125}"
354,99,355,Woher weiß ich welches studium zu mir passt ?,How do I know which study program is right for me?,9,11,matching,question,uncertain,"{'how do i questions': 11.562, 'how can I do a task': 9.062, 'finding the right choice': 4.812, 'how do you actions': 8.812, 'studying and its contexts': 7.875, 'identifying which one': 7.562, 'programmatic, programs': 6.938, 'right': 6.656, 'academic research study': 5.719}"
355,99,356,"Ich interessiere mich für Designing, mag Sport, Kunst und Sprachen. Ich mag Tiere und Natur. Ich möchte später mal einen Job machen bei dem ich jeden Tag etwas neues erleben kann. Was würdest du mir für Studiengänge empfehlen ?","I am interested in design, enjoy sports, art, and languages. I like animals and nature. I would like to have a job in the future where I can experience something new every day. What study programs would you recommend for me?",39,41,interests,follow-up_question,certain,"{'sport news and sports car': 12.062, ""nature's"": 12, 'art, artistic styles, creations': 11.875, 'design and development': 11, 'expressing interest in': 10.688, 'design followed by patterns or methods': 10.125, 'animal kingdom, species, welfare': 9.188, 'would like to': 8.875, 'experiencing pleasure or benefit': 8.812, 'every day, time, or morning': 8.75}"
356,100,357,Wirtschaftsinformatik was für Voraussetzungen muss ich mitbringen,What prerequisites do I need to bring for Business Informatics?,7,10,grades,question,certain,"{'business processes and intelligence': 8.875, 'business roles and people': 8.062, 'bring someone or something': 7.875, 'informing you or others': 7.156, 'what do you': 5.562, 'assistant turn start': 5, 'what [noun] does/did/is': 5, 'Fachbereich Informatik Darmstadt': 4.438, 'bring about': 4.188, 'eligibility requirements for': 3.609}"
357,100,358,Bei der Bundesagentur für Arbeit was für studiengänge gibt es dort,What study programs are available at the Federal Employment Agency?,11,10,study_program,question,certain,"{'federal court, government, and law': 13.5, 'how many are': 8.25, 'employ, employment, employer': 7.312, 'studying and its contexts': 6.562, 'Fachbereich Informatik Darmstadt': 6.5, 'programmatic, programs': 6.438, 'from the university or school': 5.969, 'academic research study': 5.438, 'what [noun] does/did/is': 5.25, 'university names': 4.906}"
358,100,359,Arbeitsmarktmanagment was für Voraussetzungen muss ich mitbringen,What prerequisites do I need to bring for labor market management?,7,11,study_program,question,certain,"{'labor and labor contexts': 11.188, 'bring someone or something': 7.875, 'management systems and solutions': 6.906, 'what do you': 5.562, 'availability of childbirth care': 5.406, 'assistant turn start': 5.062, 'what [noun] does/did/is': 5, 'employment and job skills': 4.938, 'bring about': 4.188, 'eligibility requirements for': 3.609}"
359,101,360,"also ich werde halt höchstwahrscheinlich in usa studieren, da ich auch ursprünglich aus usa komme und bei mir die army auch die kosten übernehmen würde ich weiss nur nicht ganz genau wo aber will eigentlich höchstenwahrscheinlich auf der west coast studieren in califonien irgendwo vielleicht z.B university of san diego und wenn nicht west coast dann new york aber ich bin mir nicht sicher genau bei welchen unis und bei wie vielen ich mit so anmelden soll und muss halt ende dieses jahred mit meinem zweiten halbjahres zeugnis anfangen anfragen an unis abzuschicken ich will auch höchstwahrscheinlich als major buiness management und als minor fashion studieren bin mir aber da nicht sicher ob das wirklich der richtige weg ist und welche unis dagür spezialisiert sind","I will most likely study in the USA, as I originally come from there and the army would cover my costs. I just don't know exactly where, but I actually want to study on the West Coast, maybe in California, for example at the University of San Diego. If not on the West Coast, then New York, but I'm not sure which universities to apply to and how many. I need to start sending inquiries to universities by the end of this year with my second semester report card. I also want to major in business management and minor in fashion, but I'm not sure if that's really the right path and which universities specialize in that.",125,117,general,statement,uncertain,"{'New York City Times University': 12.062, 'university of locations': 11.562, 'west coast': 11.562, 'academic fields and degrees': 11.438, 'most likely, importantly, recently': 11.312, 'from the university or school': 10.125, 'the area of': 9.625, 'United States contexts': 9.5, 'New York': 9.312, 'studying and its contexts': 9.188}"
360,101,361,nach dem studium bin ich mir nicht ganz sicher was so mein plan ist aber ich muss kurz klarstellen das ich definitiv in usa studieren werde und da ist es so dass ich ja ein major und minor habe und man fashion als minor mit kombination a buisness management als major studieren kann und später auch viel damit anfangen kann und ich interessiere mich halt stark für mode und design und würde schon gern in die richtung später einmal was machen vllt auch so ein ceo von einer mode branche sein oder sowas,"After my studies, I'm not entirely sure what my plan is, but I need to clarify that I will definitely study in the USA. There, I have a major and a minor, and I can study fashion as a minor combined with business management as my major, which can lead to many opportunities later on. I'm really interested in fashion and design, and I would like to work in that direction in the future, maybe even become a CEO of a fashion company or something like that.",93,87,interests,statement,uncertain,"{'major followed by noun': 11.125, 'expressing interest in': 10.625, 'would like to': 10.562, 'really followed by adjective': 10.5, 'Later': 10.375, 'plan for': 10, 'United States contexts': 9.812, 'forms of ""lead"" followed by ""to""': 8.75, 'work in': 8.562, 'studying and its contexts': 8.438}"
361,102,362,Jura Studium in Baden Württemberg,Law studies in Baden-Württemberg,5,4,study_program,request,certain,"{'bad and negative descriptors': 5.25, 'german umlauts and greetings': 6.906, 'Baden-Württemberg': 6.688, 'studying and its contexts': 6.375, 'words starting with w': 4.844, 'city names': 4.75, 'Fachbereich Informatik Darmstadt': 4.562, 'places to visit': 4.469, 'words ending in en': 4.438}"
362,102,363,Ich möchte Staatsexamen schreiben,I want to take the state examination.,4,7,general,statement,certain,"{'take the': 11.312, 'want to know': 10.625, 'state street': 7.969, 'want to do': 7.438, 'take a moment': 6.062, 'examining, examination, examens': 5.656, 'introducing a point': 5.375, 'exam covers and typically taken': 5.125, 'want to express intention': 4.344, 'take me, on, this': 4.156}"
363,103,364,Hallo,Hello,1,1,other,statement,certain,"{'hello world': 1.344, 'instructions and questions': 0.41, 'how does': 0.357, 'learning phrases': 0.188, 'write a story or description': 0.163, 'item purchased, causes, language, mention': 0.11, 'how questions': 0.081, 'descriptive adjectives': 0.078, 'questions, instructions, or item descriptions': 0.061, 'end of turn assistant header': 0.057}"
364,103,365,Ich suche einen Studiengang der zu mir passt ich betätig Erich gerne körperlich handwerklich und diskutieren gerne,"I am looking for a study program that suits me; I enjoy working physically, doing crafts, and discussing.",17,18,matching,statement,certain,"{'looking to or for': 12.562, 'physical attributes and appearance': 11.062, 'mental, emotional, psychological, sexual': 9.562, 'practical usage and applications': 9.188, 'engage in conversation': 8.5, 'programmatic, programs': 7.969, 'Self-description after ""i am"" or ""i\'m""': 7.906, 'looking for': 7.719, 'studying and its contexts': 7.625, 'discussing various topics': 7.188}"
365,103,366,Schere diggi,"Scissors, dude.",2,2,other,statement,certain,"{'cutting': 4.5, 'tools and implements': 4.5, ""guy named or guy's"": 4, 'sc words': 3.953, 'cool, badass descriptors': 3.469, 'terms of endearment, affection': 3.422, 'oh': 3.359, 'lists of specific items': 2.812}"
366,103,367,Mit scvere??,With scvere??,2,2,other,question,certain,"{'words starting with sc': 15.688, 'severe negative outcomes': 11.375, 'question mark': 5.562, 'special characters and punctuation': 5.406, 'certainty and strong descriptions': 2.938, 'size, measurements': 2.719, 'special characters and code separators': 2.484, 'prefixes and common suffixes': 2.25, 'introducing context or reference': 2.094, 'tendency suffixes': 1.852}"
367,104,368,"Nenne mir 5 der besten Studiengänge mit denen man viel Geld verdienen kann, die nicht besonders schwer sind und nicht besonders lange dauern.","Name me 5 of the best degree programs that can lead to high earnings, which are not particularly difficult and do not take a long time to complete.",23,28,study_program,request,certain,"{'degree of': 9.938, 'forms of ""lead"" followed by ""to""': 7.5, 'name specific items': 7.219, 'time to complete action': 7.188, 'best of category': 7.156, 'programmatic, programs': 6.219, 'all of the': 5.281, 'completing tasks': 5.25, 'specifying particulars': 5.188, 'lists of numbers': 5.156}"
368,104,369,Wie läuft so ein Studium eigentlich?,How does such a study actually work?,6,7,general,question,certain,"{'such a': 9, 'questions starting with does': 8.938, 'academic research study': 8.438, 'how do i questions': 7.531, 'actually + assertion': 7.469, 'how things work or relate': 5.25, 'what does it mean': 4.812, 'how does': 4.625, 'how things work': 4.375, 'how it works': 4.344}"
369,104,370,Kannst du mir aus dem ersten Text was zur it Security erzählen ?,Can you tell me something about IT security from the first text?,13,12,study_program,follow-up_question,certain,"{'IT roles and ITIL': 14.625, 'tell you or tell me': 9.875, 'tell me X': 9.562, 'first person': 8.812, 'from the': 7.875, 'text below is': 7.656, 'tell me about': 7.625, 'can i / can we questions': 7.438, 'user requests for action': 7.125, 'itinerary': 6.094}"
370,104,371,Kannst du mir sagen was ich an der uni Mannheim studieren kann?,Can you tell me what I can study at the University of Mannheim?,12,13,uni,question,certain,"{'university of locations': 14.375, 'tell you or tell me': 9.875, 'tell me X': 9.562, 'university of': 9.562, 'can i / can we questions': 7.438, 'studying and its contexts': 7.312, 'user requests for action': 7.125, 'what can you do': 6.375, 'man followed by ""ha"", ""uten"", ""uales"", ""mano"", ""vers"", ""cha""': 5.75, '""cann"" or ""ann"" related words': 5.656}"
371,105,372,Wie schließe ich am besten Studiengänge aus die nicht zu mir passen?,How do I best eliminate study programs that don't suit me?,12,11,matching,question,uncertain,"{'how do i questions': 11.562, 'studying and its contexts': 9.375, 'how can I do a task': 9.062, 'how do you actions': 8.812, 'programmatic, programs': 7.312, 'kill and remove actions': 6.812, 'best way to do': 6.812, 'eliminate two incorrect options': 5.844, 'suit and suitability': 5.25, 'best followed by friends, known, or bestial': 5}"
372,105,373,Was ist empfehlenswert für Schüler die praktische Arbeit Präferenzen aber Schwächen naturwissenschaftlichen Fächern haben,What is recommended for students who prefer practical work but have weaknesses in science subjects?,14,15,matching,question,uncertain,"{'""what is"" questions': 14.688, 'practical usage and applications': 11.438, 'prefer to or prefer the': 9.688, 'student body': 8.375, 'science fiction': 8.188, 'who followed by verbs': 6.094, 'weak, weaker, weakest, weaklings': 5.406, 'recommendations': 5.344, 'subject matter or headlines': 4.625, 'what is recommended or advisable': 4.531}"
373,105,374,Technische Studiengänge mit viel Praxis und wenig Menschen in Region kurpfalz,Technical degree programs with a lot of practical experience and few people in the Kurpfalz region.,11,16,study_program,answer,certain,"{'lot of or lot to': 13.062, 'practical usage and applications': 11.562, 'degree of': 9.625, 'a lot of': 9.062, 'employment and internship opportunities': 7.094, 'with a descriptive noun': 6.375, 'programmatic, programs': 5.844, 'educational and trade programs': 5.781, 'region and regional': 5.406}"
374,106,375,Wo kann man gut BWL studieren und woher weiß ich ob es was für mich ist,"Where can I study business administration well, and how do I know if it's right for me?",16,17,matching,question,uncertain,"{'where can i find or access': 6.812, 'business roles and people': 9.688, 'studying and its contexts': 7.5, 'right': 6.75, 'and how/what/why': 6.719, 'questions starting with how can': 6.25, 'how do you actions': 6.156, 'finding the right choice': 5.688}"
375,106,376,Wo kann ich gut BWL studieren und woher weiß ich ob es was für mich ist,"Where can I study business administration well, and how do I know if it's right for me?",16,17,matching,question,uncertain,"{'where can i find or access': 6.812, 'business roles and people': 9.688, 'studying and its contexts': 7.5, 'right': 6.75, 'and how/what/why': 6.719, 'questions starting with how can': 6.25, 'how do you actions': 6.156, 'finding the right choice': 5.688}"
376,106,377,Am liebsten wäre mir was Praxisnahes,I would prefer something practical.,6,5,interests,statement,certain,"{'practical usage and applications': 11.5, 'prefer to or prefer the': 10.5, 'would like to': 9, 'something else': 7.25, 'something and adjective': 6.656, 'would followed by desire or request': 6.281, 'describing something novel or noteworthy': 4.469, 'love to hear': 2.719, 'how would you questions': 2.672, 'requesting information or action': 2.547}"
377,106,378,Was ist mit der spezialiesierung finanzdienstleistung,What is the specialization in financial services?,6,7,study_program,follow-up_question,certain,"{'""what is"" questions': 14.625, 'financial services institutions markets': 11.562, 'services and providers': 6.656, 'specialist and specialization': 6.625, 'assistant turn start': 5.406, 'words ending in ization': 4.406, '""the"" followed by nouns in questions': 3.922, 'how does': 3.453, 'specialized equipment, knowledge, skills': 3.297}"
378,107,379,Was soll ich studieren?,What should I study?,4,4,general,question,uncertain,"{'advice for actions': 4.438, 'what to do': 8.062, 'studying and its contexts': 7.719, 'what can happen': 7.156, 'should I questions': 5.938, 'assistant turn start': 4.312, 'career and testing center': 3.266, 'how does': 3.203}"
379,107,380,"Ich kenne meine Stärken nicht. Ich habe auch keine besonderen Interessen, mich interessiert nur ein hoher Gehalt und gutw Work Life Balance wenn ich nach dem Studium arbeite.",I don't know my strengths. I don't have any particular interests; I'm only interested in a high salary and a good work-life balance when I start working after my studies.,28,30,matching,statement,uncertain,"{'not knowing what or how next': 12.75, 'work followed by context': 10.812, ""don't"": 10.562, 'expressing interest in': 9.312, 'strengths and weaknesses': 8.438, 'interests and preferences': 8.438, 'specifying particulars': 8.312, 'only followed by limited condition': 7.969, 'have any or much': 6.75, 'salary and wage information': 6.688}"
380,107,381,Hallo.,Hello.,1,1,other,statement,certain,"{'after greeting punctuation': 7, 'identification placeholders NAME_': 3.234, 'greeting and introduction': 2.766, 'identifying self as AI or robot': 1.938, 'my name is': 1.867, 'hello world': 1.094, 'conversational greetings': 1.328, 'Hello followed by punctuation': 1.102, 'conversational dialogue starters': 0.977}"
381,107,382,"Ich möche verbeamtet werden und eine gute Work Life Balance haben, ohne dabei am Gehalt sparen zu müssen. Ich neige eher richtung Wirtschaft, Finanzwesen und Bürokratie.","I would like to be a civil servant and have a good work-life balance without having to compromise on salary. I tend to lean towards business, finance, and bureaucracy.",26,29,interests,statement,certain,"{'tend to': 16.375, 'civil war, society, engineering': 15, 'would like to': 9.062, 'work followed by context': 11.125, 'business roles and people': 9, 'finance movie/show, finance-themed': 9, 'salary and wage information': 9, 'introducing a point': 8, 'want to do': 7.312}"
382,109,383,Mit welchem Studiengang kann man AMG kaufen,Which degree program allows you to buy AMG?,7,8,job,question,certain,"{'am followed by a word': 14.812, 'degree of': 11.5, 'buy': 10.625, 'allows ... to': 7.312, 'assistant turn start': 6, 'programmatic, programs': 5.594, 'Amnesia, amortization, AMEX API': 5.031, 'allow pronoun/object': 4.938, 'what [noun] does/did/is': 4.469}"
383,109,384,Ich möchte einen Studiengang in dem ich genug Geld verdiene um mir einen amg zu kaufen,I want to pursue a degree that will allow me to earn enough money to buy an AMG.,16,18,job,statement,certain,"{'am followed by a word': 12.188, 'want to know': 10.625, 'pursuit of goals and achievement': 10.5, 'earning money or rewards': 9.438, 'buy': 8.375, 'degree of': 8.125, 'allow pronoun/object': 7.781, 'want to do': 7.469, 'allows ... to': 7.156, 'enabling future actions': 6.531}"
384,109,385,Muss nicht unbedingt was mit autos zu tun haben sondern einfach nur viel para,"Doesn't necessarily have to be about cars, just a lot of para.",14,12,job,statement,certain,"{'lot of or lot to': 12.625, 'a lot of': 10.125, 'car and its context': 7.125, 'not necessarily': 6.906, 'requests about paragraphs': 5.812, ""don't have to"": 5.75, 'para- prefix': 5.656, 'not necessarily mean': 5.594, 'necessary for property, tool, or steps': 5.5, 'have to': 5.438}"
385,109,386,Welche Studiengang ist am tuffesten,Which degree program is the toughest?,5,6,critical,question,certain,"{'degree of': 11.5, 'finding the right choice': 6.469, 'toughness and difficulty': 6.25, 'programmatic, programs': 5.594, 'most common or best option': 5.156, 'what [noun] does/did/is': 4.469, 'assistant turn start': 4.312, 'how many are': 4.062, 'which is the': 3.953}"
386,109,387,Gib mir ein Rezept für einen Käsekuchen,Please provide the text you would like me to translate.,7,10,other,request,certain,"{""you'd like me to"": 9.25, 'would like': 8.25, 'text below is': 6.844, 'requests to provide content': 6.594, 'to assist or perform actions': 6.375, 'you would like me to': 5.969, 'end of question or request': 5.75, 'describing what is wanted': 5.031, 'give me the': 4.562}"
387,109,388,Welche Studium muss man am wenigsten lernen,Which degree requires the least amount of studying?,7,8,critical,question,certain,"{'degree of': 11.5, 'requires a condition': 7.219, 'amount of data or text': 6.406, 'studying and its contexts': 6, 'highest, most, best, same': 5.656, 'what [noun] does/did/is': 4.719, 'most/highest/best [quantity/quality]': 3.922, 'assistant turn start': 3.484, 'less adjective': 3.422, 'significant effort and resources': 3.266}"
388,109,389,Was ist in Mannheim Uni gut,What is good about the university in Mannheim?,6,8,uni,question,certain,"{'""what is"" questions': 14.625, 'university of': 11.562, '""cann"" or ""ann"" related words': 7, '""the"" followed by nouns in questions': 6.875, 'man followed by ""ha"", ""uten"", ""uales"", ""mano"", ""vers"", ""cha""': 6.125, 'city names': 4.969, 'good and contexts': 4.906, 'assistant turn start': 4.75, '""Good"" followed by time of day greetings': 4.469, 'Baden-Württemberg': 4.25}"
389,109,390,Nenne pro und contra,List pros and cons.,4,4,uni,follow-up_request,certain,"{'pros and cons': 2.234, 'advantages and disadvantages': 4.312, 'identification placeholders NAME_': 3.266, 'contrasts and comparisons': 2.656, 'and followed by verbs or related items': 2.359, 'list something': 2.156, 'and followed by word': 1.961}"
390,109,391,Nenne pro und contra für Uni Mannheim,Pros and cons for the University of Mannheim.,7,8,uni,follow-up_request,certain,"{'university of locations': 14.625, 'university of': 13.125, 'pros and cons': 7, 'man followed by ""ha"", ""uten"", ""uales"", ""mano"", ""vers"", ""cha""': 5.906, '""cann"" or ""ann"" related words': 5.844, 'University departments': 5.188, '""the"" followed by nouns in questions': 5, 'identification placeholders NAME_': 4.844, 'Fachbereich Informatik Darmstadt': 4.594}"
391,109,392,Sind Professoren da nett oder eher nicht so,Are professors nice there or not so much?,8,8,uni,follow-up_question,certain,"{'very/too/so followed by adjective': 7.531, 'nice': 7, 'or not': 6.781, 'or detecting alternatives': 5.156, 'there followed by punctuation': 5.031, 'this is a question': 4.594, 'professor of/at': 3.984, 'questions about correctness or state': 3.625, '""much"" followed by degree or quantity': 3.531, 'teacher professionalism and unions': 3.344}"
392,109,393,Was ist mit Ludwig Frank Gymnasium,What is with Ludwig Frank Gymnasium?,6,6,other,follow-up_question,certain,"{'""what is"" questions': 14.625, 'assistant turn start': 5.688, 'franks, frances, francisco, frankfort': 5.094, 'as + common suffixes': 4.375, 'famous people and their works': 4.219, 'spam or scam content': 4.031, 'how does': 3.812, 'Baden-Württemberg': 3.516, 'why do questions': 3.078, 'german locations and regions': 2.922}"
393,110,394,Hallo,Hello,1,1,other,statement,certain,"{'hello world': 1.344, 'instructions and questions': 0.41, 'how does': 0.357, 'learning phrases': 0.188, 'write a story or description': 0.163, 'item purchased, causes, language, mention': 0.11, 'how questions': 0.081, 'descriptive adjectives': 0.078, 'questions, instructions, or item descriptions': 0.061, 'end of turn assistant header': 0.057}"
394,110,395,Ich würde etwas machen mitden ich viele Möglichkeiten in weiteren Jobs habe,I would like to do something that gives me many opportunities in future jobs.,12,14,job,statement,certain,"{'would like to': 9, 'perform an action': 10.25, 'return or back': 8.312, 'introducing a point': 8, 'many followed by time or description': 7.656, 'give life': 7.5, 'want to do': 7.281, 'give back, of hard, still being': 7.156, 'opportunities': 7.094}"
395,110,396,Technik liegt mir nicht so,I'm not really good with technology.,5,6,interests,answer,certain,"{'not followed by adjective/verb': 8.562, 'Self-description after ""i am"" or ""i\'m""': 8.312, 'really followed by adjective': 6.938, 'good followed by context': 6.75, 'identifying aptitudes and skills': 5.938, ""i'm or i am phrases"": 5.875, 'technology transfer and industry': 5.781, 'positive assessment of skill': 4.781}"
396,110,397,Nummer 6 gefällt mir ganz gut,I quite like number 6.,6,5,interests,answer,certain,"{'number of, number theory, number pi': 4.031, 'describing qualities with quite': 11.812, 'expressing liking': 5.219, 'numbered lists and ordinals': 4.969, 'number 6 followed by punctuation': 3.156, 'wonder or strong feelings': 2.734, 'chapter, page, verse, level, episode': 2.641, 'much enough appreciation': 2.578, 'absence of something': 2.547}"
397,110,398,Was ist mit Wirtschaftsprüfer? Was muss ich dafür studieren?,What about auditors? What do I need to study for that?,9,11,study_program,question,certain,"{'auditing, audacious, audible, auditorium, audio': 5.75, 'what do you': 8.25, 'how about suggestions': 7.75, 'studying and its contexts': 7.719, 'asking about kinds': 6.812, 'an independent audit': 5.875, 'need to': 5.844, 'that followed by common words': 5.094, 'what questions': 5.094}"
398,110,399,Kann ich mit einem Bachelor in bwl auch Steuerberaterin werden?,Can I become a tax advisor with a bachelor's degree in business administration?,10,13,study_program,question,certain,"{'tax and its financial aspects': 14.125, 'can i / can we questions': 11.625, 'academic fields and degrees': 9.5, ""master's degree or MSc degree"": 8.062, 'change of state or role': 7.688, 'become a profession or state': 6.844, 'business roles and people': 7.188, 'academic degrees and qualifications': 5.25, 'May I ask / speak / have': 4.656}"
399,111,400,Was soll man ch studieren,What should one study?,5,4,general,question,uncertain,"{'studying and its contexts': 8.125, 'what can happen': 7.156, 'advice for actions': 4, 'should I questions': 5.938, 'what to do': 4.531, 'assistant turn start': 4.438, ""one's own"": 3.625, ""one's, one another, one hand"": 3.219}"
400,111,401,Ich bin in allem gut . Ich will aber später einen Job haben bei dem man viel Geld verdient und mit Leuten in Kontakt treten kann und diese Wirtschaftlich beraten kann und am besten auch irgendwie es nett ist zu arbeiten,"I am good at everything. However, I want to have a job later where I can earn a lot of money, interact with people, provide them with economic advice, and ideally, it should also be a pleasant working environment.",41,39,matching,statement,certain,"{'economic concepts and data': 10.062, 'identifying aptitudes and skills': 9.875, 'Later': 9.5, 'lot of or lot to': 8.812, 'describing a job': 8.562, 'earning money or rewards': 8.438, 'advice, advice column': 7.938, 'Self-description after ""i am"" or ""i\'m""': 7.906, 'everything else': 7.906, 'however, followed by comma': 7.719}"
401,111,402,Es gibt ja viel Konkurrenz bei bwl . Suche mir etwas heraus was mich von anderen abhebt,There is a lot of competition in business administration. Find something that sets me apart from others.,17,17,matching,follow-up_request,certain,"{'lot of or lot to': 13.812, 'existence of things': 13.688, 'there is no': 11, 'a lot of': 10.188, 'sets apart or distinguishes': 9.75, 'from other, than its, to other': 9.062, 'apart from or out from': 8.812, 'business roles and people': 8.562, 'competitive landscape and advantages': 8.188, 'set followed by up, in, out, by': 7.688}"
402,111,403,Wo kann man gut Medizin studieren,Where can one study medicine well?,6,6,uni,question,certain,"{'where can i find or access': 6.812, 'studying and its contexts': 7.062, 'questions starting with how can': 6.25, 'medicine and medication': 5.469, 'assistant turn start': 5.344, 'well and associated phrases': 4.969, 'academic fields and degrees': 4.25, ""one's own"": 3.469, 'average tuition fees': 3.359}"
403,111,404,Wo verdient man am meisten Geld,Where do you earn the most money?,6,7,job,question,certain,"{'earning money or rewards': 5.594, 'where from or going': 7.5, 'ways to make money': 6.844, 'assistant turn start': 5.469, 'what do you': 5.125, 'where can i find or access': 4.656, 'questions starting with where': 4.562, 'highest, most, best, same': 4.281, 'make the most': 4.156}"
404,111,405,Was würdest du mir empfehlen,What would you recommend to me?,5,6,general,follow-up_question,certain,"{'what can happen': 7.688, 'would you like': 7.688, 'how would you questions': 7.156, 'recommendations': 6.5, 'what do you': 4.406, 'what would you like': 4.281, 'best way to do': 4.25, 'assistant turn start': 3.797, 'advice for actions': 3.656, 'verbs related to perception and action': 3.359}"
405,112,406,Wa ist ein toller Studiengang,Wa is a great field of study.,5,7,general,question,uncertain,"{'field NAME or extension': 7.219, 'great followed by noun': 4.438, 'areas of study, focus, or application': 6.562, 'studying and its contexts': 6.469, ""classification after 'a'"": 3.844, ""'is a' followed by description"": 5.188, 'Republic of Niger': 3.938}"
406,112,407,"Welche Richtung spricht dich am meisten an?

Technik & Naturwissenschaften? (z. B. KI, Robotik, Energie

Gibt es noch andere Richtungen","Which direction appeals to you the most?

Technology & Natural Sciences? (e.g. AI, robotics, energy)

Are there any other directions?",20,20,interests,question,certain,"{'examples': 11, 'Are you': 10.688, 'technologies and business concepts': 10.188, 'direction and its related terms': 9.938, 'energy efficiency and conservation': 9.938, 'e-commerce, e-books, e-mail': 9.5, 'technology transfer and industry': 9.25, 'natural beauty, resources, environment, world': 9.062, 'appeal and appealing': 8.812, 'robotics and automation': 8}"
407,112,408,?,"I'm sorry, but I need a text to translate. Please provide the German text you would like me to translate into English.",1,22,other,question,certain,"{""you'd like me to"": 12.188, 'you would like me to': 9.25, 'Self-description after ""i am"" or ""i\'m""': 8.312, 'apologies and excuses': 7.438, 'Please provide code or text': 7.219, 'requesting things': 7.125, ""I'm sorry, but"": 6.875, 'text-based interaction': 6.812, 'would like': 6.281, 'end of question or request': 6.281}"
408,112,409,Kann man auch in eine andere Richtung gehen,Can one also go in a different direction?,8,8,general,follow-up_question,certain,"{'go + prepositions': 9.625, 'direction and its related terms': 8, 'can i / can we questions': 7.438, 'user requests for action': 4.219, 'also introducing continuation': 5.875, 'a followed by situation or entity': 5.531, 'can you questions': 5.188, 'different [noun]': 5.125, 'different from or than': 4.375}"
409,112,410,Kann man auch was studieren wo man später auf dem meer ist,Is there something you can study that will allow you to be at sea later?,12,15,interests,follow-up_question,certain,"{'there a or there any': 11.562, 'Later': 10.562, 'studying and its contexts': 8.562, 'sea creatures and places': 7.938, 'at + state or location': 7.438, 'allow pronoun/object': 6.688, 'allows ... to': 6.625, 'something specific': 6.531, 'questions about existence or negation': 6.312, 'something else': 6.062}"
410,112,411,Kann man auch was studieren wo man später auf dem Meer arbeitet,Can you study something that allows you to work at sea later on?,12,13,job,follow-up_question,certain,"{'Later': 9.625, 'studying and its contexts': 9.125, 'sea creatures and places': 8.375, 'can i / can we questions': 7.438, 'user requests for action': 7.125, 'allow pronoun/object': 6.531, 'work in': 6.438, 'allows ... to': 5.375, 'can you questions': 5.219, 'describing or referring to something': 4.812}"
411,112,412,Gibt es noch andere Möglichkeiten ohne bau,Are there other options without construction?,7,6,matching,follow-up_question,certain,"{'construction project management': 11.938, 'there a or there any': 4.469, 'options followed by list introducers': 8.688, 'there are + quantifier': 7.5, 'indicating absence': 6.938, 'how does': 4, 'any X questions': 4.469}"
